,date,State,Rt,Climate,Region,RtNormalized,ClimateNormalized
2762,10/12/2020,IA,1.210043983,57.5,"Region 07 IA, KS, MO, NE",1.340283286,-0.501816696
2763,10/13/2020,IA,1.222254079,57,"Region 07 IA, KS, MO, NE",1.437920774,-0.537553393
2764,10/14/2020,IA,1.226537506,61.5,"Region 07 IA, KS, MO, NE",1.472173007,-0.215923124
2765,10/15/2020,IA,1.232038348,45.5,"Region 07 IA, KS, MO, NE",1.516160244,-1.359497412
2766,10/16/2020,IA,1.236951072,44.5,"Region 07 IA, KS, MO, NE",1.555444623,-1.430970805
2767,10/17/2020,IA,1.242169506,55.5,"Region 07 IA, KS, MO, NE",1.597173597,-0.644763482
2768,10/18/2020,IA,1.233220974,38,"Region 07 IA, KS, MO, NE",1.525617061,-1.89554786
2769,10/19/2020,IA,1.2387796,33.5,"Region 07 IA, KS, MO, NE",1.570066365,-2.217178128
2770,10/20/2020,IA,1.239356812,37,"Region 07 IA, KS, MO, NE",1.574682015,-1.967021253
2771,10/21/2020,IA,1.237604274,43.5,"Region 07 IA, KS, MO, NE",1.560667923,-1.502444198
2772,10/22/2020,IA,1.229793219,45,"Region 07 IA, KS, MO, NE",1.498207171,-1.395234109
2773,10/23/2020,IA,1.230465804,35.5,"Region 07 IA, KS, MO, NE",1.503585466,-2.074231342
2774,10/24/2020,IA,1.23349354,32.5,"Region 07 IA, KS, MO, NE",1.527796622,-2.288651521
2775,10/25/2020,IA,1.232222529,32,"Region 07 IA, KS, MO, NE",1.51763304,-2.324388218
2776,10/26/2020,IA,1.231741983,28.5,"Region 07 IA, KS, MO, NE",1.513790375,-2.574545093
2777,10/27/2020,IA,1.229984509,31.5,"Region 07 IA, KS, MO, NE",1.499736812,-2.360124914
2778,10/28/2020,IA,1.232778708,39.5,"Region 07 IA, KS, MO, NE",1.5220805,-1.78833777
2779,10/29/2020,IA,1.228032593,37.5,"Region 07 IA, KS, MO, NE",1.484128403,-1.931284556
2780,10/30/2020,IA,1.236976568,39.5,"Region 07 IA, KS, MO, NE",1.5556485,-1.78833777
2781,10/31/2020,IA,1.237794129,52.5,"Region 07 IA, KS, MO, NE",1.56218609,-0.859183661
2782,4/1/2020,ID,0.817650195,38.5,"Region 10 AK, ID, OR, WA",-2.074788261,-2.226458758
2783,4/2/2020,ID,0.802826719,36,"Region 10 AK, ID, OR, WA",-2.207623434,-2.436539082
2784,4/3/2020,ID,0.79811523,40.5,"Region 10 AK, ID, OR, WA",-2.249843725,-2.058394499
2785,4/4/2020,ID,0.793809309,44.5,"Region 10 AK, ID, OR, WA",-2.288429665,-1.722265981
2786,4/5/2020,ID,0.791606907,51.5,"Region 10 AK, ID, OR, WA",-2.308165688,-1.134041075
2787,4/6/2020,ID,0.793909076,51,"Region 10 AK, ID, OR, WA",-2.28753564,-1.176057139
2788,4/7/2020,ID,0.795233654,52.5,"Region 10 AK, ID, OR, WA",-2.275665917,-1.050008945
2789,4/8/2020,ID,0.796784886,55.5,"Region 10 AK, ID, OR, WA",-2.261765117,-0.797912557
2790,4/9/2020,ID,0.80265133,55,"Region 10 AK, ID, OR, WA",-2.209195119,-0.839928621
2791,4/10/2020,ID,0.80563812,58.5,"Region 10 AK, ID, OR, WA",-2.18243009,-0.545816168
2792,4/11/2020,ID,0.814125021,53.5,"Region 10 AK, ID, OR, WA",-2.106377822,-0.965976816
2793,4/12/2020,ID,0.819632145,43.5,"Region 10 AK, ID, OR, WA",-2.057027739,-1.806298111
2794,4/13/2020,ID,0.83352949,40,"Region 10 AK, ID, OR, WA",-1.93249175,-2.100410564
2795,4/14/2020,ID,0.8431119,45.5,"Region 10 AK, ID, OR, WA",-1.846622478,-1.638233852
2796,4/15/2020,ID,0.854370546,52.5,"Region 10 AK, ID, OR, WA",-1.745732228,-1.050008945
2797,4/16/2020,ID,0.872670021,46,"Region 10 AK, ID, OR, WA",-1.581748157,-1.596217787
2798,4/17/2020,ID,0.883380484,49,"Region 10 AK, ID, OR, WA",-1.485770249,-1.344121398
2799,4/18/2020,ID,0.897027256,52,"Region 10 AK, ID, OR, WA",-1.363479679,-1.09202501
2800,4/19/2020,ID,0.910455265,54.5,"Region 10 AK, ID, OR, WA",-1.243149473,-0.881944686
2801,4/20/2020,ID,0.92000958,56.5,"Region 10 AK, ID, OR, WA",-1.157531964,-0.713880427
2802,4/21/2020,ID,0.932797418,57.5,"Region 10 AK, ID, OR, WA",-1.042938418,-0.629848298
2803,4/22/2020,ID,0.94647643,55,"Region 10 AK, ID, OR, WA",-0.920358941,-0.839928621
2804,4/23/2020,ID,0.957741436,54.5,"Region 10 AK, ID, OR, WA",-0.819411698,-0.881944686
2805,4/24/2020,ID,0.963666913,52.5,"Region 10 AK, ID, OR, WA",-0.766312697,-1.050008945
2806,4/25/2020,ID,0.97344155,59,"Region 10 AK, ID, OR, WA",-0.678720852,-0.503800103
2807,4/26/2020,ID,0.985666616,60.5,"Region 10 AK, ID, OR, WA",-0.569170382,-0.377751909
2808,4/27/2020,ID,0.994136037,60,"Region 10 AK, ID, OR, WA",-0.493274755,-0.419767974
2809,4/28/2020,ID,1.000637,59.5,"Region 10 AK, ID, OR, WA",-0.435018746,-0.461784039
2810,4/29/2020,ID,1.007502187,70.5,"Region 10 AK, ID, OR, WA",-0.373498876,0.462569386
2811,4/30/2020,ID,1.01190583,61.5,"Region 10 AK, ID, OR, WA",-0.334037236,-0.29371978
2812,5/1/2020,ID,1.019641066,56.5,"Region 10 AK, ID, OR, WA",-0.264720739,-0.713880427
2813,5/2/2020,ID,1.023564213,64,"Region 10 AK, ID, OR, WA",-0.229564888,-0.083639456
2814,5/3/2020,ID,1.025257996,53.5,"Region 10 AK, ID, OR, WA",-0.21438667,-0.965976816
2815,5/4/2020,ID,1.030816418,52,"Region 10 AK, ID, OR, WA",-0.164576898,-1.09202501
2816,5/5/2020,ID,1.033011223,65,"Region 10 AK, ID, OR, WA",-0.144908954,0.000392674
2817,5/6/2020,ID,1.040732508,59.5,"Region 10 AK, ID, OR, WA",-0.075717474,-0.461784039
2818,5/7/2020,ID,1.040903784,50,"Region 10 AK, ID, OR, WA",-0.074182647,-1.260089269
2819,5/8/2020,ID,1.040606643,59,"Region 10 AK, ID, OR, WA",-0.076845368,-0.503800103
2820,5/9/2020,ID,1.04420137,64.5,"Region 10 AK, ID, OR, WA",-0.044632533,-0.041623391
2821,5/10/2020,ID,1.045524031,66.5,"Region 10 AK, ID, OR, WA",-0.032779989,0.126440868
2822,5/11/2020,ID,1.050997196,69,"Region 10 AK, ID, OR, WA",0.016265783,0.336521191
2823,5/12/2020,ID,1.053163132,59,"Region 10 AK, ID, OR, WA",0.035675029,-0.503800103
2824,5/13/2020,ID,1.055415906,53,"Region 10 AK, ID, OR, WA",0.055862442,-1.00799288
2825,5/14/2020,ID,1.057295838,53.5,"Region 10 AK, ID, OR, WA",0.072708767,-0.965976816
2826,5/15/2020,ID,1.06330759,55,"Region 10 AK, ID, OR, WA",0.12658089,-0.839928621
2827,5/16/2020,ID,1.065394237,59,"Region 10 AK, ID, OR, WA",0.145279616,-0.503800103
2828,5/17/2020,ID,1.072973393,67,"Region 10 AK, ID, OR, WA",0.213197458,0.168456932
2829,5/18/2020,ID,1.077657125,55.5,"Region 10 AK, ID, OR, WA",0.255169014,-0.797912557
2830,5/19/2020,ID,1.081612876,50.5,"Region 10 AK, ID, OR, WA",0.290617034,-1.218073204
2831,5/20/2020,ID,1.088149774,48,"Region 10 AK, ID, OR, WA",0.349195061,-1.428153528
2832,5/21/2020,ID,1.099165728,53,"Region 10 AK, ID, OR, WA",0.447910515,-1.00799288
2833,5/22/2020,ID,1.108919892,49.5,"Region 10 AK, ID, OR, WA",0.535318898,-1.302105334
2834,5/23/2020,ID,1.115331161,52.5,"Region 10 AK, ID, OR, WA",0.592771147,-1.050008945
2835,5/24/2020,ID,1.123219481,56.5,"Region 10 AK, ID, OR, WA",0.66345945,-0.713880427
2836,5/25/2020,ID,1.138878508,64,"Region 10 AK, ID, OR, WA",0.803782109,-0.083639456
2837,5/26/2020,ID,1.154156351,67,"Region 10 AK, ID, OR, WA",0.940688927,0.168456932
2838,5/27/2020,ID,1.169343703,68,"Region 10 AK, ID, OR, WA",1.076784843,0.252489062
2839,5/28/2020,ID,1.179583562,73,"Region 10 AK, ID, OR, WA",1.168545605,0.672649709
2840,5/29/2020,ID,1.197178009,80,"Region 10 AK, ID, OR, WA",1.326211825,1.260874616
2841,5/30/2020,ID,1.214780669,83.5,"Region 10 AK, ID, OR, WA",1.483951642,1.554987069
2842,5/31/2020,ID,1.225667172,68,"Region 10 AK, ID, OR, WA",1.581507068,0.252489062
2843,6/1/2020,ID,1.242834174,67,"Region 10 AK, ID, OR, WA",1.735342896,0.168456932
2844,6/2/2020,ID,1.252780771,69,"Region 10 AK, ID, OR, WA",1.824475697,0.336521191
2845,6/3/2020,ID,1.262452957,72.5,"Region 10 AK, ID, OR, WA",1.911149464,0.630633645
2846,6/4/2020,ID,1.26636397,68.5,"Region 10 AK, ID, OR, WA",1.946196581,0.294505127
2847,6/5/2020,ID,1.280516088,76.5,"Region 10 AK, ID, OR, WA",2.073015625,0.966762163
2848,6/6/2020,ID,1.284992045,58.5,"Region 10 AK, ID, OR, WA",2.113125281,-0.545816168
2849,6/7/2020,ID,1.291124071,47.5,"Region 10 AK, ID, OR, WA",2.168075196,-1.470169593
2850,6/8/2020,ID,1.294567404,55,"Region 10 AK, ID, OR, WA",2.198931369,-0.839928621
2851,6/9/2020,ID,1.292055122,62,"Region 10 AK, ID, OR, WA",2.17641847,-0.251703715
2852,6/10/2020,ID,1.290247212,67,"Region 10 AK, ID, OR, WA",2.160217544,0.168456932
2853,6/11/2020,ID,1.289002629,73.5,"Region 10 AK, ID, OR, WA",2.149064667,0.714665774
2854,6/12/2020,ID,1.289586393,74.5,"Region 10 AK, ID, OR, WA",2.154295855,0.798697904
2855,6/13/2020,ID,1.285183055,59.5,"Region 10 AK, ID, OR, WA",2.114836948,-0.461784039
2856,6/14/2020,ID,1.274712306,56.5,"Region 10 AK, ID, OR, WA",2.021007149,-0.713880427
2857,6/15/2020,ID,1.265005517,56.5,"Region 10 AK, ID, OR, WA",1.9340233,-0.713880427
2858,6/16/2020,ID,1.25483201,55.5,"Region 10 AK, ID, OR, WA",1.842857127,-0.797912557
2859,6/17/2020,ID,1.247723456,57,"Region 10 AK, ID, OR, WA",1.779156413,-0.671864362
2860,6/18/2020,ID,1.235535022,61.5,"Region 10 AK, ID, OR, WA",1.669934207,-0.29371978
2861,6/19/2020,ID,1.226860378,66.5,"Region 10 AK, ID, OR, WA",1.592199549,0.126440868
2862,6/20/2020,ID,1.211569859,73,"Region 10 AK, ID, OR, WA",1.45517914,0.672649709
2863,6/21/2020,ID,1.198650581,71,"Region 10 AK, ID, OR, WA",1.339407742,0.50458545
2864,6/22/2020,ID,1.187644306,70.5,"Region 10 AK, ID, OR, WA",1.240779022,0.462569386
2865,6/23/2020,ID,1.176930731,75,"Region 10 AK, ID, OR, WA",1.144773227,0.840713968
2866,6/24/2020,ID,1.169323805,79.5,"Region 10 AK, ID, OR, WA",1.076606534,1.218858551
2867,6/25/2020,ID,1.157132675,76,"Region 10 AK, ID, OR, WA",0.967360169,0.924746098
2868,6/26/2020,ID,1.141091809,78,"Region 10 AK, ID, OR, WA",0.823615799,1.092810357
2869,6/27/2020,ID,1.129808168,74,"Region 10 AK, ID, OR, WA",0.722501565,0.756681839
2870,6/28/2020,ID,1.122494918,60.5,"Region 10 AK, ID, OR, WA",0.656966543,-0.377751909
2871,6/29/2020,ID,1.112678191,54.5,"Region 10 AK, ID, OR, WA",0.568997524,-0.881944686
2872,6/30/2020,ID,1.100663418,62.5,"Region 10 AK, ID, OR, WA",0.461331518,-0.20968765
2873,7/1/2020,ID,1.090871618,64,"Region 10 AK, ID, OR, WA",0.373585873,-0.083639456
2874,7/2/2020,ID,1.081386441,65,"Region 10 AK, ID, OR, WA",0.288587919,0.000392674
2875,7/3/2020,ID,1.067260982,74,"Region 10 AK, ID, OR, WA",0.16200777,0.756681839
2876,7/4/2020,ID,1.058780093,73,"Region 10 AK, ID, OR, WA",0.086009376,0.672649709
2877,7/5/2020,ID,1.049055807,72,"Region 10 AK, ID, OR, WA",-0.001131266,0.58861758
2878,7/6/2020,ID,1.037868931,75.5,"Region 10 AK, ID, OR, WA",-0.101378375,0.882730033
2879,7/7/2020,ID,1.02593665,72,"Region 10 AK, ID, OR, WA",-0.20830516,0.58861758
2880,7/8/2020,ID,1.013728646,66.5,"Region 10 AK, ID, OR, WA",-0.317702735,0.126440868
2881,7/9/2020,ID,1.00596696,73,"Region 10 AK, ID, OR, WA",-0.387256253,0.672649709
2882,7/10/2020,ID,0.997598776,75,"Region 10 AK, ID, OR, WA",-0.462244682,0.840713968
2883,7/11/2020,ID,0.996361658,82.5,"Region 10 AK, ID, OR, WA",-0.473330664,1.47095494
2884,7/12/2020,ID,0.986475892,76,"Region 10 AK, ID, OR, WA",-0.56191835,0.924746098
2885,7/13/2020,ID,0.981608884,71,"Region 10 AK, ID, OR, WA",-0.605532267,0.50458545
2886,7/14/2020,ID,0.976819636,69,"Region 10 AK, ID, OR, WA",-0.648449367,0.336521191
2887,7/15/2020,ID,0.970679765,71.5,"Region 10 AK, ID, OR, WA",-0.703469581,0.546601515
2888,7/16/2020,ID,0.967323569,77,"Region 10 AK, ID, OR, WA",-0.733544908,1.008778227
2889,7/17/2020,ID,0.964033927,80,"Region 10 AK, ID, OR, WA",-0.763023835,1.260874616
2890,7/18/2020,ID,0.958275597,74.5,"Region 10 AK, ID, OR, WA",-0.814625009,0.798697904
2891,7/19/2020,ID,0.957977183,75.5,"Region 10 AK, ID, OR, WA",-0.817299137,0.882730033
2892,7/20/2020,ID,0.955691413,78,"Region 10 AK, ID, OR, WA",-0.837782231,1.092810357
2893,7/21/2020,ID,0.953656986,81,"Region 10 AK, ID, OR, WA",-0.856013007,1.344906745
2894,7/22/2020,ID,0.949899753,81.5,"Region 10 AK, ID, OR, WA",-0.88968208,1.38692281
2895,7/23/2020,ID,0.94626096,79,"Region 10 AK, ID, OR, WA",-0.922289796,1.176842486
2896,7/24/2020,ID,0.945476274,75.5,"Region 10 AK, ID, OR, WA",-0.929321474,0.882730033
2897,7/25/2020,ID,0.947477823,74.5,"Region 10 AK, ID, OR, WA",-0.911385322,0.798697904
2898,7/26/2020,ID,0.943178256,75,"Region 10 AK, ID, OR, WA",-0.949914324,0.840713968
2899,7/27/2020,ID,0.943888391,80.5,"Region 10 AK, ID, OR, WA",-0.943550708,1.302890681
2900,7/28/2020,ID,0.946479063,81,"Region 10 AK, ID, OR, WA",-0.920335346,1.344906745
2901,7/29/2020,ID,0.943769207,81,"Region 10 AK, ID, OR, WA",-0.944618732,1.344906745
2902,7/30/2020,ID,0.944314736,86.5,"Region 10 AK, ID, OR, WA",-0.939730173,1.807083458
2903,7/31/2020,ID,0.944322621,87.5,"Region 10 AK, ID, OR, WA",-0.939659514,1.891115587
2904,8/1/2020,ID,0.94390263,83.5,"Region 10 AK, ID, OR, WA",-0.943423111,1.554987069
2905,8/2/2020,ID,0.943430162,82,"Region 10 AK, ID, OR, WA",-0.94765696,1.428938875
2906,8/3/2020,ID,0.944516733,80.5,"Region 10 AK, ID, OR, WA",-0.937920051,1.302890681
2907,8/4/2020,ID,0.943646756,76.5,"Region 10 AK, ID, OR, WA",-0.945716032,0.966762163
2908,8/5/2020,ID,0.946698218,80,"Region 10 AK, ID, OR, WA",-0.918371468,1.260874616
2909,8/6/2020,ID,0.944920168,80.5,"Region 10 AK, ID, OR, WA",-0.934304815,1.302890681
2910,8/7/2020,ID,0.951749411,68.5,"Region 10 AK, ID, OR, WA",-0.873107045,0.294505127
2911,8/8/2020,ID,0.954805271,72,"Region 10 AK, ID, OR, WA",-0.84572307,0.58861758
2912,8/9/2020,ID,0.959833724,73,"Region 10 AK, ID, OR, WA",-0.800662422,0.672649709
2913,8/10/2020,ID,0.959670831,74,"Region 10 AK, ID, OR, WA",-0.802122128,0.756681839
2914,8/11/2020,ID,0.96669703,79.5,"Region 10 AK, ID, OR, WA",-0.739159409,1.218858551
2915,8/12/2020,ID,0.974298118,74.5,"Region 10 AK, ID, OR, WA",-0.671045031,0.798697904
2916,8/13/2020,ID,0.97425273,73,"Region 10 AK, ID, OR, WA",-0.671451759,0.672649709
2917,8/14/2020,ID,0.979421163,71.5,"Region 10 AK, ID, OR, WA",-0.625136731,0.546601515
2918,8/15/2020,ID,0.985495973,78,"Region 10 AK, ID, OR, WA",-0.570699537,1.092810357
2919,8/16/2020,ID,0.994104412,86,"Region 10 AK, ID, OR, WA",-0.493558151,1.765067393
2920,8/17/2020,ID,1.001480059,87.5,"Region 10 AK, ID, OR, WA",-0.42746398,1.891115587
2921,8/18/2020,ID,1.00483061,87,"Region 10 AK, ID, OR, WA",-0.397439239,1.849099522
2922,8/19/2020,ID,1.013872694,83.5,"Region 10 AK, ID, OR, WA",-0.316411901,1.554987069
2923,8/20/2020,ID,1.021920292,79,"Region 10 AK, ID, OR, WA",-0.244296287,1.176842486
2924,8/21/2020,ID,1.03200577,79,"Region 10 AK, ID, OR, WA",-0.153918954,1.176842486
2925,8/22/2020,ID,1.038857564,75,"Region 10 AK, ID, OR, WA",-0.092519101,0.840713968
2926,8/23/2020,ID,1.04486791,77.5,"Region 10 AK, ID, OR, WA",-0.038659578,1.050794292
2927,8/24/2020,ID,1.052309479,77.5,"Region 10 AK, ID, OR, WA",0.028025329,1.050794292
2928,8/25/2020,ID,1.058253043,79.5,"Region 10 AK, ID, OR, WA",0.08128641,1.218858551
2929,8/26/2020,ID,1.064274774,77,"Region 10 AK, ID, OR, WA",0.135247956,1.008778227
2930,8/27/2020,ID,1.067659049,76.5,"Region 10 AK, ID, OR, WA",0.165574902,0.966762163
2931,8/28/2020,ID,1.068242114,74.5,"Region 10 AK, ID, OR, WA",0.170799827,0.798697904
2932,8/29/2020,ID,1.074417091,76.5,"Region 10 AK, ID, OR, WA",0.226134631,0.966762163
2933,8/30/2020,ID,1.078718323,68,"Region 10 AK, ID, OR, WA",0.264678553,0.252489062
2934,8/31/2020,ID,1.078606263,65,"Region 10 AK, ID, OR, WA",0.263674368,0.000392674
2935,9/1/2020,ID,1.084838396,66.5,"Region 10 AK, ID, OR, WA",0.319521355,0.126440868
2936,9/2/2020,ID,1.082498028,77.5,"Region 10 AK, ID, OR, WA",0.298549001,1.050794292
2937,9/3/2020,ID,1.087780567,77,"Region 10 AK, ID, OR, WA",0.345886547,1.008778227
2938,9/4/2020,ID,1.08914792,82.5,"Region 10 AK, ID, OR, WA",0.358139582,1.47095494
2939,9/5/2020,ID,1.091678136,82,"Region 10 AK, ID, OR, WA",0.38081319,1.428938875
2940,9/6/2020,ID,1.092154623,77,"Region 10 AK, ID, OR, WA",0.385083055,1.008778227
2941,9/7/2020,ID,1.093537532,71.5,"Region 10 AK, ID, OR, WA",0.397475489,0.546601515
2942,9/8/2020,ID,1.088119246,58.5,"Region 10 AK, ID, OR, WA",0.348921496,-0.545816168
2943,9/9/2020,ID,1.089472694,62.5,"Region 10 AK, ID, OR, WA",0.361049926,-0.20968765
2944,9/10/2020,ID,1.088327911,67,"Region 10 AK, ID, OR, WA",0.350791371,0.168456932
2945,9/11/2020,ID,1.089973605,70.5,"Region 10 AK, ID, OR, WA",0.365538657,0.462569386
2946,9/12/2020,ID,1.08571549,70.5,"Region 10 AK, ID, OR, WA",0.327381113,0.462569386
2947,9/13/2020,ID,1.085956418,71.5,"Region 10 AK, ID, OR, WA",0.329540101,0.546601515
2948,9/14/2020,ID,1.084290394,71,"Region 10 AK, ID, OR, WA",0.314610635,0.50458545
2949,9/15/2020,ID,1.084211602,70.5,"Region 10 AK, ID, OR, WA",0.313904569,0.462569386
2950,9/16/2020,ID,1.088192504,70,"Region 10 AK, ID, OR, WA",0.34957797,0.420553321
2951,9/17/2020,ID,1.087904553,71,"Region 10 AK, ID, OR, WA",0.346997603,0.50458545
2952,9/18/2020,ID,1.086456205,69,"Region 10 AK, ID, OR, WA",0.33401876,0.336521191
2953,9/19/2020,ID,1.086146,64,"Region 10 AK, ID, OR, WA",0.331238971,-0.083639456
2954,9/20/2020,ID,1.085343134,65,"Region 10 AK, ID, OR, WA",0.32404438,0.000392674
2955,9/21/2020,ID,1.084533857,72.5,"Region 10 AK, ID, OR, WA",0.31679234,0.630633645
2956,9/22/2020,ID,1.084572266,68.5,"Region 10 AK, ID, OR, WA",0.317136528,0.294505127
2957,9/23/2020,ID,1.084457764,72.5,"Region 10 AK, ID, OR, WA",0.31611046,0.630633645
2958,9/24/2020,ID,1.080985119,64.5,"Region 10 AK, ID, OR, WA",0.284991618,-0.041623391
2959,9/25/2020,ID,1.083142886,63,"Region 10 AK, ID, OR, WA",0.30432766,-0.167671585
2960,9/26/2020,ID,1.084144338,60,"Region 10 AK, ID, OR, WA",0.313301807,-0.419767974
2961,9/27/2020,ID,1.092458776,55,"Region 10 AK, ID, OR, WA",0.387808611,-0.839928621
2962,9/28/2020,ID,1.08937494,59.5,"Region 10 AK, ID, OR, WA",0.360173939,-0.461784039
2963,9/29/2020,ID,1.093443271,64.5,"Region 10 AK, ID, OR, WA",0.396630804,-0.041623391
2964,9/30/2020,ID,1.08939513,66,"Region 10 AK, ID, OR, WA",0.360354865,0.084424803
2965,10/1/2020,ID,1.093054723,67.5,"Region 10 AK, ID, OR, WA",0.393148973,0.210472997
2966,10/2/2020,ID,1.09155867,67.5,"Region 10 AK, ID, OR, WA",0.379742639,0.210472997
2967,10/3/2020,ID,1.09121487,68,"Region 10 AK, ID, OR, WA",0.376661801,0.252489062
