date,State,Rt,Climate,Region
4/6/2020,KS,1.25874002,68,"Region 07 IA, KS, MO, NE"
4/7/2020,KS,1.25248634,71.5,"Region 07 IA, KS, MO, NE"
4/8/2020,KS,1.243296412,64.5,"Region 07 IA, KS, MO, NE"
4/9/2020,KS,1.233304115,48,"Region 07 IA, KS, MO, NE"
4/10/2020,KS,1.224903625,42.5,"Region 07 IA, KS, MO, NE"
4/11/2020,KS,1.207160129,67.5,"Region 07 IA, KS, MO, NE"
4/12/2020,KS,1.193036258,44,"Region 07 IA, KS, MO, NE"
4/13/2020,KS,1.175100611,35,"Region 07 IA, KS, MO, NE"
4/14/2020,KS,1.151262675,40.5,"Region 07 IA, KS, MO, NE"
4/15/2020,KS,1.13197982,43.5,"Region 07 IA, KS, MO, NE"
4/16/2020,KS,1.110895579,40,"Region 07 IA, KS, MO, NE"
4/17/2020,KS,1.091000395,42.5,"Region 07 IA, KS, MO, NE"
4/18/2020,KS,1.061517179,55,"Region 07 IA, KS, MO, NE"
4/19/2020,KS,1.038619871,58,"Region 07 IA, KS, MO, NE"
4/20/2020,KS,1.021724463,58,"Region 07 IA, KS, MO, NE"
4/21/2020,KS,0.997648689,60,"Region 07 IA, KS, MO, NE"
4/22/2020,KS,0.974817929,57.5,"Region 07 IA, KS, MO, NE"
4/23/2020,KS,0.95297796,65,"Region 07 IA, KS, MO, NE"
4/24/2020,KS,0.934074287,56.5,"Region 07 IA, KS, MO, NE"
4/25/2020,KS,0.916468247,58.5,"Region 07 IA, KS, MO, NE"
4/26/2020,KS,0.903615458,57.5,"Region 07 IA, KS, MO, NE"
4/27/2020,KS,0.89044633,67,"Region 07 IA, KS, MO, NE"
4/28/2020,KS,0.87577101,64.5,"Region 07 IA, KS, MO, NE"
4/29/2020,KS,0.863884726,60,"Region 07 IA, KS, MO, NE"
4/30/2020,KS,0.851498344,60.5,"Region 07 IA, KS, MO, NE"
5/1/2020,KS,0.84601965,70.5,"Region 07 IA, KS, MO, NE"
5/2/2020,KS,0.837688161,68,"Region 07 IA, KS, MO, NE"
5/3/2020,KS,0.838053468,66.5,"Region 07 IA, KS, MO, NE"
5/4/2020,KS,0.831243976,58.5,"Region 07 IA, KS, MO, NE"
5/5/2020,KS,0.830360656,60,"Region 07 IA, KS, MO, NE"
5/6/2020,KS,0.830314028,57,"Region 07 IA, KS, MO, NE"
5/7/2020,KS,0.828825282,54,"Region 07 IA, KS, MO, NE"
5/8/2020,KS,0.832624959,53,"Region 07 IA, KS, MO, NE"
5/9/2020,KS,0.838780128,52,"Region 07 IA, KS, MO, NE"
5/10/2020,KS,0.843304874,48,"Region 07 IA, KS, MO, NE"
5/11/2020,KS,0.844487069,45,"Region 07 IA, KS, MO, NE"
5/12/2020,KS,0.850678788,48.5,"Region 07 IA, KS, MO, NE"
5/13/2020,KS,0.854660761,57.5,"Region 07 IA, KS, MO, NE"
5/14/2020,KS,0.865692262,70,"Region 07 IA, KS, MO, NE"
5/15/2020,KS,0.872681709,67.5,"Region 07 IA, KS, MO, NE"
5/16/2020,KS,0.882040904,67,"Region 07 IA, KS, MO, NE"
5/17/2020,KS,0.890618681,62,"Region 07 IA, KS, MO, NE"
5/18/2020,KS,0.903523294,65,"Region 07 IA, KS, MO, NE"
5/19/2020,KS,0.911894621,60,"Region 07 IA, KS, MO, NE"
5/20/2020,KS,0.924978209,63.5,"Region 07 IA, KS, MO, NE"
5/21/2020,KS,0.936393522,62.5,"Region 07 IA, KS, MO, NE"
5/22/2020,KS,0.951453059,63,"Region 07 IA, KS, MO, NE"
5/23/2020,KS,0.965693883,72.5,"Region 07 IA, KS, MO, NE"
5/24/2020,KS,0.985131061,75,"Region 07 IA, KS, MO, NE"
5/25/2020,KS,0.998331521,63,"Region 07 IA, KS, MO, NE"
5/26/2020,KS,1.013177077,65.5,"Region 07 IA, KS, MO, NE"
5/27/2020,KS,1.025706868,66.5,"Region 07 IA, KS, MO, NE"
5/28/2020,KS,1.041419289,72,"Region 07 IA, KS, MO, NE"
5/29/2020,KS,1.054463243,70,"Region 07 IA, KS, MO, NE"
5/30/2020,KS,1.06765177,68.5,"Region 07 IA, KS, MO, NE"
5/31/2020,KS,1.077738719,73,"Region 07 IA, KS, MO, NE"
6/1/2020,KS,1.095273425,78,"Region 07 IA, KS, MO, NE"
6/2/2020,KS,1.103108401,80.5,"Region 07 IA, KS, MO, NE"
6/3/2020,KS,1.115242404,80.5,"Region 07 IA, KS, MO, NE"
6/4/2020,KS,1.125957373,79.5,"Region 07 IA, KS, MO, NE"
6/5/2020,KS,1.134540624,82.5,"Region 07 IA, KS, MO, NE"
6/6/2020,KS,1.143151594,86,"Region 07 IA, KS, MO, NE"
6/7/2020,KS,1.14547075,85,"Region 07 IA, KS, MO, NE"
6/8/2020,KS,1.153764215,82.5,"Region 07 IA, KS, MO, NE"
6/9/2020,KS,1.156160274,75,"Region 07 IA, KS, MO, NE"
6/10/2020,KS,1.157794001,68,"Region 07 IA, KS, MO, NE"
6/11/2020,KS,1.15828048,74,"Region 07 IA, KS, MO, NE"
6/12/2020,KS,1.156708424,76,"Region 07 IA, KS, MO, NE"
6/13/2020,KS,1.157390904,79,"Region 07 IA, KS, MO, NE"
6/14/2020,KS,1.157366905,83,"Region 07 IA, KS, MO, NE"
6/15/2020,KS,1.157025488,83,"Region 07 IA, KS, MO, NE"
6/16/2020,KS,1.152505906,84,"Region 07 IA, KS, MO, NE"
6/17/2020,KS,1.144921553,85,"Region 07 IA, KS, MO, NE"
6/18/2020,KS,1.137884711,82,"Region 07 IA, KS, MO, NE"
6/19/2020,KS,1.135662641,69,"Region 07 IA, KS, MO, NE"
6/20/2020,KS,1.127858914,76.5,"Region 07 IA, KS, MO, NE"
6/21/2020,KS,1.118511044,71.5,"Region 07 IA, KS, MO, NE"
6/22/2020,KS,1.113893262,77,"Region 07 IA, KS, MO, NE"
6/23/2020,KS,1.107604009,75,"Region 07 IA, KS, MO, NE"
6/24/2020,KS,1.099934129,75,"Region 07 IA, KS, MO, NE"
6/25/2020,KS,1.09474133,82,"Region 07 IA, KS, MO, NE"
6/26/2020,KS,1.08560054,82.5,"Region 07 IA, KS, MO, NE"
6/27/2020,KS,1.079512435,79,"Region 07 IA, KS, MO, NE"
6/28/2020,KS,1.074169059,81.5,"Region 07 IA, KS, MO, NE"
6/29/2020,KS,1.070429522,86,"Region 07 IA, KS, MO, NE"
6/30/2020,KS,1.063067855,87,"Region 07 IA, KS, MO, NE"
7/1/2020,KS,1.055167175,83,"Region 07 IA, KS, MO, NE"
7/2/2020,KS,1.052848678,81,"Region 07 IA, KS, MO, NE"
7/3/2020,KS,1.051070981,79,"Region 07 IA, KS, MO, NE"
7/4/2020,KS,1.04669779,81,"Region 07 IA, KS, MO, NE"
7/5/2020,KS,1.044745247,80,"Region 07 IA, KS, MO, NE"
7/6/2020,KS,1.039459158,79.5,"Region 07 IA, KS, MO, NE"
7/7/2020,KS,1.038233108,82,"Region 07 IA, KS, MO, NE"
7/8/2020,KS,1.035253743,80.5,"Region 07 IA, KS, MO, NE"
7/9/2020,KS,1.032524218,77,"Region 07 IA, KS, MO, NE"
7/10/2020,KS,1.028788857,81,"Region 07 IA, KS, MO, NE"
7/11/2020,KS,1.029048121,82,"Region 07 IA, KS, MO, NE"
7/12/2020,KS,1.025068739,76.5,"Region 07 IA, KS, MO, NE"
7/13/2020,KS,1.025687601,80.5,"Region 07 IA, KS, MO, NE"
7/14/2020,KS,1.021728943,81.5,"Region 07 IA, KS, MO, NE"
7/15/2020,KS,1.026123076,74.5,"Region 07 IA, KS, MO, NE"
7/16/2020,KS,1.017510462,78.5,"Region 07 IA, KS, MO, NE"
7/17/2020,KS,1.017284239,83.5,"Region 07 IA, KS, MO, NE"
7/18/2020,KS,1.02046151,86.5,"Region 07 IA, KS, MO, NE"
7/19/2020,KS,1.022016333,81,"Region 07 IA, KS, MO, NE"
7/20/2020,KS,1.022870762,79,"Region 07 IA, KS, MO, NE"
7/21/2020,KS,1.022876485,79,"Region 07 IA, KS, MO, NE"
7/22/2020,KS,1.019807614,80.5,"Region 07 IA, KS, MO, NE"
7/23/2020,KS,1.023044317,83,"Region 07 IA, KS, MO, NE"
7/24/2020,KS,1.023115329,85.5,"Region 07 IA, KS, MO, NE"
7/25/2020,KS,1.02565567,86,"Region 07 IA, KS, MO, NE"
7/26/2020,KS,1.029148381,84.5,"Region 07 IA, KS, MO, NE"
7/27/2020,KS,1.031150626,79,"Region 07 IA, KS, MO, NE"
7/28/2020,KS,1.034083995,78.5,"Region 07 IA, KS, MO, NE"
7/29/2020,KS,1.034839305,80.5,"Region 07 IA, KS, MO, NE"
7/30/2020,KS,1.034926594,72.5,"Region 07 IA, KS, MO, NE"
7/31/2020,KS,1.036332939,74,"Region 07 IA, KS, MO, NE"
8/1/2020,KS,1.039581615,74.5,"Region 07 IA, KS, MO, NE"
8/2/2020,KS,1.039927189,73,"Region 07 IA, KS, MO, NE"
8/3/2020,KS,1.039526319,70,"Region 07 IA, KS, MO, NE"
8/4/2020,KS,1.043728073,67.5,"Region 07 IA, KS, MO, NE"
8/5/2020,KS,1.043221741,74,"Region 07 IA, KS, MO, NE"
8/6/2020,KS,1.043393493,79,"Region 07 IA, KS, MO, NE"
8/7/2020,KS,1.043476142,82,"Region 07 IA, KS, MO, NE"
8/8/2020,KS,1.044477185,86.5,"Region 07 IA, KS, MO, NE"
8/9/2020,KS,1.045376088,87.5,"Region 07 IA, KS, MO, NE"
8/10/2020,KS,1.048995569,82.5,"Region 07 IA, KS, MO, NE"
8/11/2020,KS,1.04629801,80.5,"Region 07 IA, KS, MO, NE"
8/12/2020,KS,1.049199879,80,"Region 07 IA, KS, MO, NE"
8/13/2020,KS,1.047924074,81.5,"Region 07 IA, KS, MO, NE"
8/14/2020,KS,1.042663315,81,"Region 07 IA, KS, MO, NE"
8/15/2020,KS,1.042507546,78,"Region 07 IA, KS, MO, NE"
8/16/2020,KS,1.035594054,77.5,"Region 07 IA, KS, MO, NE"
8/17/2020,KS,1.034048108,78,"Region 07 IA, KS, MO, NE"
8/18/2020,KS,1.031704591,73,"Region 07 IA, KS, MO, NE"
8/19/2020,KS,1.028245716,75.5,"Region 07 IA, KS, MO, NE"
8/20/2020,KS,1.021105012,77.5,"Region 07 IA, KS, MO, NE"
8/21/2020,KS,1.020917013,83,"Region 07 IA, KS, MO, NE"
8/22/2020,KS,1.015631682,81,"Region 07 IA, KS, MO, NE"
8/23/2020,KS,1.012630288,83,"Region 07 IA, KS, MO, NE"
8/24/2020,KS,1.009866539,85,"Region 07 IA, KS, MO, NE"
8/25/2020,KS,1.007988683,85,"Region 07 IA, KS, MO, NE"
8/26/2020,KS,1.005110839,85.5,"Region 07 IA, KS, MO, NE"
8/27/2020,KS,1.001202909,84.5,"Region 07 IA, KS, MO, NE"
8/28/2020,KS,1.00000926,84.5,"Region 07 IA, KS, MO, NE"
8/29/2020,KS,0.999144946,74.5,"Region 07 IA, KS, MO, NE"
8/30/2020,KS,0.997650976,72.5,"Region 07 IA, KS, MO, NE"
8/31/2020,KS,0.992688016,73,"Region 07 IA, KS, MO, NE"
9/1/2020,KS,0.993736451,75,"Region 07 IA, KS, MO, NE"
9/2/2020,KS,0.992870482,77.5,"Region 07 IA, KS, MO, NE"
9/3/2020,KS,0.997413895,73,"Region 07 IA, KS, MO, NE"
9/4/2020,KS,0.996388633,72.5,"Region 07 IA, KS, MO, NE"
9/5/2020,KS,0.99731337,81,"Region 07 IA, KS, MO, NE"
9/6/2020,KS,0.99637783,89,"Region 07 IA, KS, MO, NE"
9/7/2020,KS,0.995827131,76.5,"Region 07 IA, KS, MO, NE"
9/8/2020,KS,0.997719795,55,"Region 07 IA, KS, MO, NE"
9/9/2020,KS,1.001955465,47.5,"Region 07 IA, KS, MO, NE"
9/10/2020,KS,1.005699563,52.5,"Region 07 IA, KS, MO, NE"
9/11/2020,KS,1.00584956,58.5,"Region 07 IA, KS, MO, NE"
9/12/2020,KS,1.01031752,69,"Region 07 IA, KS, MO, NE"
9/13/2020,KS,1.018395375,70.5,"Region 07 IA, KS, MO, NE"
9/14/2020,KS,1.017168767,69,"Region 07 IA, KS, MO, NE"
9/15/2020,KS,1.021837575,72.5,"Region 07 IA, KS, MO, NE"
9/16/2020,KS,1.02827919,72.5,"Region 07 IA, KS, MO, NE"
9/17/2020,KS,1.037482455,66.5,"Region 07 IA, KS, MO, NE"
9/18/2020,KS,1.042704836,65.5,"Region 07 IA, KS, MO, NE"
9/19/2020,KS,1.045836045,68.5,"Region 07 IA, KS, MO, NE"
9/20/2020,KS,1.05206208,71,"Region 07 IA, KS, MO, NE"
9/21/2020,KS,1.056586073,72,"Region 07 IA, KS, MO, NE"
9/22/2020,KS,1.063802572,71,"Region 07 IA, KS, MO, NE"
9/23/2020,KS,1.072641766,71.5,"Region 07 IA, KS, MO, NE"
9/24/2020,KS,1.076834454,78,"Region 07 IA, KS, MO, NE"
9/25/2020,KS,1.082986102,79.5,"Region 07 IA, KS, MO, NE"
9/26/2020,KS,1.087008123,84.5,"Region 07 IA, KS, MO, NE"
9/27/2020,KS,1.095463153,64,"Region 07 IA, KS, MO, NE"
9/28/2020,KS,1.102947836,61,"Region 07 IA, KS, MO, NE"
9/29/2020,KS,1.109222373,63,"Region 07 IA, KS, MO, NE"
9/30/2020,KS,1.115086049,62.5,"Region 07 IA, KS, MO, NE"
10/1/2020,KS,1.125288766,57,"Region 07 IA, KS, MO, NE"
10/2/2020,KS,1.134372252,55.5,"Region 07 IA, KS, MO, NE"
10/3/2020,KS,1.138655213,58,"Region 07 IA, KS, MO, NE"
10/4/2020,KS,1.146363456,56.5,"Region 07 IA, KS, MO, NE"
10/5/2020,KS,1.154077569,69.5,"Region 07 IA, KS, MO, NE"
10/6/2020,KS,1.159981196,68.5,"Region 07 IA, KS, MO, NE"
10/7/2020,KS,1.164953667,78,"Region 07 IA, KS, MO, NE"
10/8/2020,KS,1.175140676,73,"Region 07 IA, KS, MO, NE"
10/9/2020,KS,1.183581429,78,"Region 07 IA, KS, MO, NE"
10/10/2020,KS,1.188338347,70,"Region 07 IA, KS, MO, NE"
10/11/2020,KS,1.19196788,76,"Region 07 IA, KS, MO, NE"
10/12/2020,KS,1.200250157,61.5,"Region 07 IA, KS, MO, NE"
10/13/2020,KS,1.200125585,65.5,"Region 07 IA, KS, MO, NE"
10/14/2020,KS,1.206130571,68,"Region 07 IA, KS, MO, NE"
10/15/2020,KS,1.210505285,51.5,"Region 07 IA, KS, MO, NE"
10/16/2020,KS,1.215436245,51.5,"Region 07 IA, KS, MO, NE"
10/17/2020,KS,1.211341556,61,"Region 07 IA, KS, MO, NE"
10/18/2020,KS,1.213114576,46,"Region 07 IA, KS, MO, NE"
10/19/2020,KS,1.215636779,46,"Region 07 IA, KS, MO, NE"
10/20/2020,KS,1.217530888,49,"Region 07 IA, KS, MO, NE"
10/21/2020,KS,1.218471021,43.5,"Region 07 IA, KS, MO, NE"
10/22/2020,KS,1.218089638,54,"Region 07 IA, KS, MO, NE"
10/23/2020,KS,1.220103024,39,"Region 07 IA, KS, MO, NE"
10/24/2020,KS,1.215496694,35,"Region 07 IA, KS, MO, NE"
10/25/2020,KS,1.217877006,32.5,"Region 07 IA, KS, MO, NE"
10/26/2020,KS,1.223878713,26.5,"Region 07 IA, KS, MO, NE"
10/27/2020,KS,1.226756154,31,"Region 07 IA, KS, MO, NE"
10/28/2020,KS,1.225990111,42,"Region 07 IA, KS, MO, NE"
10/29/2020,KS,1.219390147,45,"Region 07 IA, KS, MO, NE"
10/30/2020,KS,1.220897216,58.5,"Region 07 IA, KS, MO, NE"
10/31/2020,KS,1.219284318,60,"Region 07 IA, KS, MO, NE"
4/1/2020,KY,1.189539701,46,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/2/2020,KY,1.166465514,47,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/3/2020,KY,1.147682365,50.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/4/2020,KY,1.132309526,55.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/5/2020,KY,1.115776258,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/6/2020,KY,1.1050113,59,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/7/2020,KY,1.08951728,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/8/2020,KY,1.081071461,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/9/2020,KY,1.068150557,48.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/10/2020,KY,1.063325496,40.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/11/2020,KY,1.057932289,46,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/12/2020,KY,1.05332387,57.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/13/2020,KY,1.045920289,49.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/14/2020,KY,1.042364842,36.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/15/2020,KY,1.039618377,39.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/16/2020,KY,1.03544127,38,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/17/2020,KY,1.030723759,50.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/18/2020,KY,1.028206414,43.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/19/2020,KY,1.02863483,48,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/20/2020,KY,1.026763954,53.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/21/2020,KY,1.02312538,51.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/22/2020,KY,1.018995572,49,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/23/2020,KY,1.015352792,54,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/24/2020,KY,1.011710972,56,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/25/2020,KY,1.010125971,55,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/26/2020,KY,1.009411716,47,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/27/2020,KY,1.007019335,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/28/2020,KY,1.004927782,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/29/2020,KY,1.002196018,58.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
4/30/2020,KY,1.008077772,48,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/1/2020,KY,1.003574868,54,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/2/2020,KY,1.003608809,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/3/2020,KY,1.001855705,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/4/2020,KY,1.004216744,59.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/5/2020,KY,1.00478755,52,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/6/2020,KY,1.007290644,49.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/7/2020,KY,1.006434393,49,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/8/2020,KY,1.006574157,43.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/9/2020,KY,1.00667898,41.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/10/2020,KY,1.00941397,52,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/11/2020,KY,1.01052956,43,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/12/2020,KY,1.00921474,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/13/2020,KY,1.010200848,50.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/14/2020,KY,1.0097493,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/15/2020,KY,1.008059113,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/16/2020,KY,1.009117973,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/17/2020,KY,1.00855587,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/18/2020,KY,1.007400183,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/19/2020,KY,1.007374746,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/20/2020,KY,1.004930283,57,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/21/2020,KY,1.003426958,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/22/2020,KY,1.000977577,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/23/2020,KY,1.003117624,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/24/2020,KY,1.004056586,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/25/2020,KY,1.003151105,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/26/2020,KY,1.001993089,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/27/2020,KY,1.005853323,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/28/2020,KY,1.006905927,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/29/2020,KY,1.006281331,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/30/2020,KY,1.01173149,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
5/31/2020,KY,1.017949245,62,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/1/2020,KY,1.024170346,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/2/2020,KY,1.031069396,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/3/2020,KY,1.040944037,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/4/2020,KY,1.046668158,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/5/2020,KY,1.054839147,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/6/2020,KY,1.064661414,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/7/2020,KY,1.071274546,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/8/2020,KY,1.081866966,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/9/2020,KY,1.094359752,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/10/2020,KY,1.106380652,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/11/2020,KY,1.115972547,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/12/2020,KY,1.12549815,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/13/2020,KY,1.131750443,68.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/14/2020,KY,1.14507557,63,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/15/2020,KY,1.152669776,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/16/2020,KY,1.160304029,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/17/2020,KY,1.165769475,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/18/2020,KY,1.174492129,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/19/2020,KY,1.179935582,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/20/2020,KY,1.185931169,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/21/2020,KY,1.182586853,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/22/2020,KY,1.180813932,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/23/2020,KY,1.179236607,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/24/2020,KY,1.17584247,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/25/2020,KY,1.175106706,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/26/2020,KY,1.172004444,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/27/2020,KY,1.168445414,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/28/2020,KY,1.163933749,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/29/2020,KY,1.160610849,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
6/30/2020,KY,1.155482245,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/1/2020,KY,1.149074492,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/2/2020,KY,1.145019067,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/3/2020,KY,1.136757706,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/4/2020,KY,1.128337092,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/5/2020,KY,1.119981018,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/6/2020,KY,1.118337307,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/7/2020,KY,1.10946334,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/8/2020,KY,1.099240589,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/9/2020,KY,1.090731268,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/10/2020,KY,1.083888391,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/11/2020,KY,1.076652073,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/12/2020,KY,1.071770048,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/13/2020,KY,1.064902799,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/14/2020,KY,1.055052857,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/15/2020,KY,1.053130878,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/16/2020,KY,1.04496148,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/17/2020,KY,1.039414439,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/18/2020,KY,1.031804487,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/19/2020,KY,1.032458954,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/20/2020,KY,1.028530931,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/21/2020,KY,1.023671742,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/22/2020,KY,1.021456319,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/23/2020,KY,1.017369396,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/24/2020,KY,1.019148673,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/25/2020,KY,1.018099091,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/26/2020,KY,1.01382352,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/27/2020,KY,1.01041161,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/28/2020,KY,1.010174775,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/29/2020,KY,1.009186913,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
7/30/2020,KY,1.007802291,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
